index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,genre_split,country
2633,tm441060,ReMastered: Tricky Dick & The Man in Black,MOVIE,2018,,58,"['documentation', 'music']",['US'],,tt9244438,7.1,1463.0,music,US
2634,tm434676,Joe Rogan: Strange Times,MOVIE,2018,,63,['comedy'],['US'],,tt9017614,7.3,4300.0,comedy,US
2635,tm346939,Alaska Is a Drag,MOVIE,2017,,83,['drama'],['US'],,tt4341390,6.5,386.0,drama,US
2636,tm244196,Rangoon,MOVIE,2017,,167,"['war', 'history', 'drama', 'romance', 'action']",['IN'],,tt4909752,5.7,4690.0,war,IN
2636,tm244196,Rangoon,MOVIE,2017,,167,"['war', 'history', 'drama', 'romance', 'action']",['IN'],,tt4909752,5.7,4690.0,history,IN
2636,tm244196,Rangoon,MOVIE,2017,,167,"['war', 'history', 'drama', 'romance', 'action']",['IN'],,tt4909752,5.7,4690.0,drama,IN
2636,tm244196,Rangoon,MOVIE,2017,,167,"['war', 'history', 'drama', 'romance', 'action']",['IN'],,tt4909752,5.7,4690.0,romance,IN
2636,tm244196,Rangoon,MOVIE,2017,,167,"['war', 'history', 'drama', 'romance', 'action']",['IN'],,tt4909752,5.7,4690.0,action,IN
2637,tm438995,A Christmas Prince: The Royal Wedding,MOVIE,2018,PG,101,"['romance', 'drama']",['US'],,tt8709036,5.3,10658.0,romance,US
2637,tm438995,A Christmas Prince: The Royal Wedding,MOVIE,2018,PG,101,"['romance', 'drama']",['US'],,tt8709036,5.3,10658.0,drama,US
2640,tm354644,Something Huge,MOVIE,2017,,86,"['comedy', 'european']",['ES'],,tt5674698,4.4,479.0,comedy,ES
2640,tm354644,Something Huge,MOVIE,2017,,86,"['comedy', 'european']",['ES'],,tt5674698,4.4,479.0,european,ES
2641,tm440996,Trevor Noah: Son of Patricia,MOVIE,2018,R,63,['comedy'],['US'],,tt9170648,7.3,3970.0,comedy,US
2642,tm242765,Raising the Bar,MOVIE,2017,PG,93,"['drama', 'family', 'documentation', 'sport']",['AU'],,tt5274066,5.5,1545.0,drama,AU
2642,tm242765,Raising the Bar,MOVIE,2017,PG,93,"['drama', 'family', 'documentation', 'sport']",['AU'],,tt5274066,5.5,1545.0,family,AU
2642,tm242765,Raising the Bar,MOVIE,2017,PG,93,"['drama', 'family', 'documentation', 'sport']",['AU'],,tt5274066,5.5,1545.0,documentation,AU
2642,tm242765,Raising the Bar,MOVIE,2017,PG,93,"['drama', 'family', 'documentation', 'sport']",['AU'],,tt5274066,5.5,1545.0,sport,AU
2643,tm348073,Pup Star: Better 2Gether,MOVIE,2017,G,90,['family'],['US'],,tt6357074,4.4,234.0,family,US
2644,tm307751,Jab Harry Met Sejal,MOVIE,2017,PG,144,"['romance', 'comedy', 'drama']",['IN'],,tt5997666,5.0,20501.0,romance,IN
2644,tm307751,Jab Harry Met Sejal,MOVIE,2017,PG,144,"['romance', 'comedy', 'drama']",['IN'],,tt5997666,5.0,20501.0,comedy,IN
2644,tm307751,Jab Harry Met Sejal,MOVIE,2017,PG,144,"['romance', 'comedy', 'drama']",['IN'],,tt5997666,5.0,20501.0,drama,IN
2645,tm273600,Kuroko's Basketball the Movie: Last Game,MOVIE,2017,,90,"['animation', 'drama', 'sport']",['JP'],,tt6728390,7.7,2445.0,animation,JP
2645,tm273600,Kuroko's Basketball the Movie: Last Game,MOVIE,2017,,90,"['animation', 'drama', 'sport']",['JP'],,tt6728390,7.7,2445.0,drama,JP
2645,tm273600,Kuroko's Basketball the Movie: Last Game,MOVIE,2017,,90,"['animation', 'drama', 'sport']",['JP'],,tt6728390,7.7,2445.0,sport,JP
2647,tm464542,Tottaa Pataaka Item Maal,MOVIE,2018,,107,['drama'],['IN'],,tt9000388,7.6,8051.0,drama,IN
2648,tm445456,Pihu,MOVIE,2018,G,91,"['thriller', 'drama', 'family']",['IN'],,tt8458202,6.7,2411.0,thriller,IN
2648,tm445456,Pihu,MOVIE,2018,G,91,"['thriller', 'drama', 'family']",['IN'],,tt8458202,6.7,2411.0,drama,IN
2648,tm445456,Pihu,MOVIE,2018,G,91,"['thriller', 'drama', 'family']",['IN'],,tt8458202,6.7,2411.0,family,IN
2649,tm481188,Isoken,MOVIE,2017,,100,"['romance', 'drama', 'comedy']",['NG'],,tt6685776,6.6,306.0,romance,NG
2649,tm481188,Isoken,MOVIE,2017,,100,"['romance', 'drama', 'comedy']",['NG'],,tt6685776,6.6,306.0,drama,NG
2649,tm481188,Isoken,MOVIE,2017,,100,"['romance', 'drama', 'comedy']",['NG'],,tt6685776,6.6,306.0,comedy,NG
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,fantasy,GB
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,fantasy,DE
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,fantasy,DK
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,fantasy,NL
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,horror,GB
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,horror,DE
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,horror,DK
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,horror,NL
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,animation,GB
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,animation,DE
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,animation,DK
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,animation,NL
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,comedy,GB
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,comedy,DE
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,comedy,DK
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,comedy,NL
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,family,GB
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,family,DE
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,family,DK
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,family,NL
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,european,GB
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,european,DE
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,european,DK
2650,tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",,tt4729560,5.4,1687.0,european,NL
2651,tm424888,Armed to the Teeth,MOVIE,2018,,108,"['documentation', 'crime', 'thriller']",['MX'],,tt7609436,7.9,634.0,documentation,MX
2651,tm424888,Armed to the Teeth,MOVIE,2018,,108,"['documentation', 'crime', 'thriller']",['MX'],,tt7609436,7.9,634.0,crime,MX
2651,tm424888,Armed to the Teeth,MOVIE,2018,,108,"['documentation', 'crime', 'thriller']",['MX'],,tt7609436,7.9,634.0,thriller,MX
2652,tm317491,Spyder,MOVIE,2017,,145,"['thriller', 'action', 'crime']",['IN'],,tt6522546,6.3,10230.0,thriller,IN
2652,tm317491,Spyder,MOVIE,2017,,145,"['thriller', 'action', 'crime']",['IN'],,tt6522546,6.3,10230.0,action,IN
2652,tm317491,Spyder,MOVIE,2017,,145,"['thriller', 'action', 'crime']",['IN'],,tt6522546,6.3,10230.0,crime,IN
2653,tm355666,Saving Capitalism,MOVIE,2017,,73,['documentation'],['US'],,tt6185286,6.8,3157.0,documentation,US
2655,tm331117,Carbone,MOVIE,2017,,104,"['thriller', 'crime', 'european']","['BE', 'FR']",,tt6183834,6.5,2550.0,thriller,BE
2655,tm331117,Carbone,MOVIE,2017,,104,"['thriller', 'crime', 'european']","['BE', 'FR']",,tt6183834,6.5,2550.0,thriller,FR
2655,tm331117,Carbone,MOVIE,2017,,104,"['thriller', 'crime', 'european']","['BE', 'FR']",,tt6183834,6.5,2550.0,crime,BE
2655,tm331117,Carbone,MOVIE,2017,,104,"['thriller', 'crime', 'european']","['BE', 'FR']",,tt6183834,6.5,2550.0,crime,FR
2655,tm331117,Carbone,MOVIE,2017,,104,"['thriller', 'crime', 'european']","['BE', 'FR']",,tt6183834,6.5,2550.0,european,BE
2655,tm331117,Carbone,MOVIE,2017,,104,"['thriller', 'crime', 'european']","['BE', 'FR']",,tt6183834,6.5,2550.0,european,FR
2656,tm409494,Ali Wong: Hard Knock Wife,MOVIE,2018,,64,['comedy'],['US'],,tt7410684,7.3,4874.0,comedy,US
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,documentation,GB
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,documentation,US
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,documentation,IL
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,documentation,IT
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,documentation,PE
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,drama,GB
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,drama,US
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,drama,IL
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,drama,IT
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,drama,PE
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,family,GB
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,family,US
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,family,IL
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,family,IT
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,family,PE
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,european,GB
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,european,US
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,european,IL
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,european,IT
2657,tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",,tt6080156,6.6,1865.0,european,PE
2658,tm375007,Feminists: What Were They Thinking?,MOVIE,2018,,86,['documentation'],['US'],,tt5419676,6.9,2196.0,documentation,US
2659,tm411467,Dany Boon: Des Hauts-De-France,MOVIE,2018,,90,"['comedy', 'european']",['FR'],,tt8352124,6.2,91.0,comedy,FR
2659,tm411467,Dany Boon: Des Hauts-De-France,MOVIE,2018,,90,"['comedy', 'european']",['FR'],,tt8352124,6.2,91.0,european,FR
2660,tm416620,Quién te cantará,MOVIE,2018,,125,"['thriller', 'drama', 'music', 'european']","['FR', 'ES']",,tt6485304,6.9,2854.0,thriller,FR
2660,tm416620,Quién te cantará,MOVIE,2018,,125,"['thriller', 'drama', 'music', 'european']","['FR', 'ES']",,tt6485304,6.9,2854.0,thriller,ES
2660,tm416620,Quién te cantará,MOVIE,2018,,125,"['thriller', 'drama', 'music', 'european']","['FR', 'ES']",,tt6485304,6.9,2854.0,drama,FR
2660,tm416620,Quién te cantará,MOVIE,2018,,125,"['thriller', 'drama', 'music', 'european']","['FR', 'ES']",,tt6485304,6.9,2854.0,drama,ES
2660,tm416620,Quién te cantará,MOVIE,2018,,125,"['thriller', 'drama', 'music', 'european']","['FR', 'ES']",,tt6485304,6.9,2854.0,music,FR
2660,tm416620,Quién te cantará,MOVIE,2018,,125,"['thriller', 'drama', 'music', 'european']","['FR', 'ES']",,tt6485304,6.9,2854.0,music,ES
2660,tm416620,Quién te cantará,MOVIE,2018,,125,"['thriller', 'drama', 'music', 'european']","['FR', 'ES']",,tt6485304,6.9,2854.0,european,FR
2660,tm416620,Quién te cantará,MOVIE,2018,,125,"['thriller', 'drama', 'music', 'european']","['FR', 'ES']",,tt6485304,6.9,2854.0,european,ES
2663,tm357272,Barbra: The Music ... The Mem'ries ... The Magic!,MOVIE,2017,,108,"['documentation', 'music']",['US'],,tt7588584,7.5,448.0,documentation,US
2663,tm357272,Barbra: The Music ... The Mem'ries ... The Magic!,MOVIE,2017,,108,"['documentation', 'music']",['US'],,tt7588584,7.5,448.0,music,US
2665,tm446987,Russell Brand: Re:Birth,MOVIE,2018,,63,['comedy'],['GB'],,tt9349942,6.5,1193.0,comedy,GB
2666,tm307551,Katherine Ryan: In Trouble,MOVIE,2017,,63,['comedy'],['GB'],,tt6540084,7.0,2165.0,comedy,GB
2670,tm359658,The 3rd Eye,MOVIE,2017,,107,"['horror', 'thriller', 'animation', 'drama', 'fantasy', 'european']",['ID'],,tt6506146,5.1,1373.0,horror,ID
2670,tm359658,The 3rd Eye,MOVIE,2017,,107,"['horror', 'thriller', 'animation', 'drama', 'fantasy', 'european']",['ID'],,tt6506146,5.1,1373.0,thriller,ID
2670,tm359658,The 3rd Eye,MOVIE,2017,,107,"['horror', 'thriller', 'animation', 'drama', 'fantasy', 'european']",['ID'],,tt6506146,5.1,1373.0,animation,ID
2670,tm359658,The 3rd Eye,MOVIE,2017,,107,"['horror', 'thriller', 'animation', 'drama', 'fantasy', 'european']",['ID'],,tt6506146,5.1,1373.0,drama,ID
2670,tm359658,The 3rd Eye,MOVIE,2017,,107,"['horror', 'thriller', 'animation', 'drama', 'fantasy', 'european']",['ID'],,tt6506146,5.1,1373.0,fantasy,ID
2670,tm359658,The 3rd Eye,MOVIE,2017,,107,"['horror', 'thriller', 'animation', 'drama', 'fantasy', 'european']",['ID'],,tt6506146,5.1,1373.0,european,ID
2671,tm311898,Small Crimes,MOVIE,2017,,95,"['crime', 'drama', 'thriller']","['CA', 'US']",,tt6158968,5.8,7948.0,crime,CA
2671,tm311898,Small Crimes,MOVIE,2017,,95,"['crime', 'drama', 'thriller']","['CA', 'US']",,tt6158968,5.8,7948.0,crime,US
2671,tm311898,Small Crimes,MOVIE,2017,,95,"['crime', 'drama', 'thriller']","['CA', 'US']",,tt6158968,5.8,7948.0,drama,CA
2671,tm311898,Small Crimes,MOVIE,2017,,95,"['crime', 'drama', 'thriller']","['CA', 'US']",,tt6158968,5.8,7948.0,drama,US
2671,tm311898,Small Crimes,MOVIE,2017,,95,"['crime', 'drama', 'thriller']","['CA', 'US']",,tt6158968,5.8,7948.0,thriller,CA
2671,tm311898,Small Crimes,MOVIE,2017,,95,"['crime', 'drama', 'thriller']","['CA', 'US']",,tt6158968,5.8,7948.0,thriller,US
2672,tm421748,Ee Nagaraniki Emaindi,MOVIE,2018,,120,"['drama', 'comedy']",['IN'],,tt8490894,7.9,2817.0,drama,IN
2672,tm421748,Ee Nagaraniki Emaindi,MOVIE,2018,,120,"['drama', 'comedy']",['IN'],,tt8490894,7.9,2817.0,comedy,IN
2673,tm429174,Gun City,MOVIE,2018,,127,"['drama', 'history', 'thriller', 'action', 'crime', 'european']","['FR', 'ES']",,tt7104984,6.3,3819.0,drama,FR
2673,tm429174,Gun City,MOVIE,2018,,127,"['drama', 'history', 'thriller', 'action', 'crime', 'european']","['FR', 'ES']",,tt7104984,6.3,3819.0,drama,ES
2673,tm429174,Gun City,MOVIE,2018,,127,"['drama', 'history', 'thriller', 'action', 'crime', 'european']","['FR', 'ES']",,tt7104984,6.3,3819.0,history,FR
2673,tm429174,Gun City,MOVIE,2018,,127,"['drama', 'history', 'thriller', 'action', 'crime', 'european']","['FR', 'ES']",,tt7104984,6.3,3819.0,history,ES
2673,tm429174,Gun City,MOVIE,2018,,127,"['drama', 'history', 'thriller', 'action', 'crime', 'european']","['FR', 'ES']",,tt7104984,6.3,3819.0,thriller,FR
2673,tm429174,Gun City,MOVIE,2018,,127,"['drama', 'history', 'thriller', 'action', 'crime', 'european']","['FR', 'ES']",,tt7104984,6.3,3819.0,thriller,ES
2673,tm429174,Gun City,MOVIE,2018,,127,"['drama', 'history', 'thriller', 'action', 'crime', 'european']","['FR', 'ES']",,tt7104984,6.3,3819.0,action,FR
2673,tm429174,Gun City,MOVIE,2018,,127,"['drama', 'history', 'thriller', 'action', 'crime', 'european']","['FR', 'ES']",,tt7104984,6.3,3819.0,action,ES
2673,tm429174,Gun City,MOVIE,2018,,127,"['drama', 'history', 'thriller', 'action', 'crime', 'european']","['FR', 'ES']",,tt7104984,6.3,3819.0,crime,FR
2673,tm429174,Gun City,MOVIE,2018,,127,"['drama', 'history', 'thriller', 'action', 'crime', 'european']","['FR', 'ES']",,tt7104984,6.3,3819.0,crime,ES
2673,tm429174,Gun City,MOVIE,2018,,127,"['drama', 'history', 'thriller', 'action', 'crime', 'european']","['FR', 'ES']",,tt7104984,6.3,3819.0,european,FR
2673,tm429174,Gun City,MOVIE,2018,,127,"['drama', 'history', 'thriller', 'action', 'crime', 'european']","['FR', 'ES']",,tt7104984,6.3,3819.0,european,ES
2675,tm361770,Craig Ferguson: Tickle Fight,MOVIE,2017,,66,['comedy'],['US'],,tt7193448,6.6,995.0,comedy,US
2676,tm375547,El club de los buenos infieles,MOVIE,2018,,90,"['comedy', 'european']",['ES'],,tt3398808,5.5,642.0,comedy,ES
2676,tm375547,El club de los buenos infieles,MOVIE,2018,,90,"['comedy', 'european']",['ES'],,tt3398808,5.5,642.0,european,ES
2679,tm279585,Deidra & Laney Rob a Train,MOVIE,2017,,92,"['drama', 'comedy', 'crime']",['US'],,tt4144332,6.0,1887.0,drama,US
2679,tm279585,Deidra & Laney Rob a Train,MOVIE,2017,,92,"['drama', 'comedy', 'crime']",['US'],,tt4144332,6.0,1887.0,comedy,US
2679,tm279585,Deidra & Laney Rob a Train,MOVIE,2017,,92,"['drama', 'comedy', 'crime']",['US'],,tt4144332,6.0,1887.0,crime,US
2680,tm307774,Jagga Jasoos,MOVIE,2017,PG,180,"['romance', 'action', 'comedy']",['IN'],,tt4129428,6.4,10092.0,romance,IN
2680,tm307774,Jagga Jasoos,MOVIE,2017,PG,180,"['romance', 'action', 'comedy']",['IN'],,tt4129428,6.4,10092.0,action,IN
2680,tm307774,Jagga Jasoos,MOVIE,2017,PG,180,"['romance', 'action', 'comedy']",['IN'],,tt4129428,6.4,10092.0,comedy,IN
2681,tm411503,Candy Jar,MOVIE,2018,PG-13,92,['comedy'],['US'],,tt6744044,5.8,4950.0,comedy,US
2682,tm363329,Christmas Wedding Planner,MOVIE,2017,PG,86,['romance'],['CA'],,tt7074092,4.3,5913.0,romance,CA
2683,tm326704,Parmanu: The Story of Pokhran,MOVIE,2018,,129,"['drama', 'history', 'action']",['IN'],,tt6826438,7.6,23771.0,drama,IN
2683,tm326704,Parmanu: The Story of Pokhran,MOVIE,2018,,129,"['drama', 'history', 'action']",['IN'],,tt6826438,7.6,23771.0,history,IN
2683,tm326704,Parmanu: The Story of Pokhran,MOVIE,2018,,129,"['drama', 'history', 'action']",['IN'],,tt6826438,7.6,23771.0,action,IN
2684,tm359030,F.R.E.D.I.,MOVIE,2018,,89,"['scifi', 'family']",['XX'],,tt6146590,4.9,1010.0,scifi,XX
2684,tm359030,F.R.E.D.I.,MOVIE,2018,,89,"['scifi', 'family']",['XX'],,tt6146590,4.9,1010.0,family,XX
2685,tm327652,"Roxanne, Roxanne",MOVIE,2017,,98,"['drama', 'music']",['US'],,tt5796838,6.2,3173.0,drama,US
2685,tm327652,"Roxanne, Roxanne",MOVIE,2017,,98,"['drama', 'music']",['US'],,tt5796838,6.2,3173.0,music,US
2686,tm321628,Rip Tide,MOVIE,2017,,85,"['drama', 'family', 'action', 'thriller']",['AU'],,tt6262764,5.5,3421.0,drama,AU
2686,tm321628,Rip Tide,MOVIE,2017,,85,"['drama', 'family', 'action', 'thriller']",['AU'],,tt6262764,5.5,3421.0,family,AU
2686,tm321628,Rip Tide,MOVIE,2017,,85,"['drama', 'family', 'action', 'thriller']",['AU'],,tt6262764,5.5,3421.0,action,AU
2686,tm321628,Rip Tide,MOVIE,2017,,85,"['drama', 'family', 'action', 'thriller']",['AU'],,tt6262764,5.5,3421.0,thriller,AU
2687,tm348175,Jeff Dunham: Relative Disaster,MOVIE,2017,,70,['comedy'],['IE'],,tt7364706,6.4,1274.0,comedy,IE
2688,tm416458,The Insomnia Club,MOVIE,2018,PG-13,84,"['comedy', 'drama']",['MX'],,tt6719840,6.2,497.0,comedy,MX
2688,tm416458,The Insomnia Club,MOVIE,2018,PG-13,84,"['comedy', 'drama']",['MX'],,tt6719840,6.2,497.0,drama,MX
2689,tm352865,Rodney Carrington: Here Comes the Truth,MOVIE,2017,,66,"['comedy', 'documentation']",['XX'],,tt7582798,4.5,164.0,comedy,XX
2689,tm352865,Rodney Carrington: Here Comes the Truth,MOVIE,2017,,66,"['comedy', 'documentation']",['XX'],,tt7582798,4.5,164.0,documentation,XX
2691,tm437159,ReMastered: Who Shot the Sheriff,MOVIE,2018,,57,"['documentation', 'crime', 'history', 'music']",['US'],,tt9118620,6.9,1381.0,documentation,US
2691,tm437159,ReMastered: Who Shot the Sheriff,MOVIE,2018,,57,"['documentation', 'crime', 'history', 'music']",['US'],,tt9118620,6.9,1381.0,crime,US
2691,tm437159,ReMastered: Who Shot the Sheriff,MOVIE,2018,,57,"['documentation', 'crime', 'history', 'music']",['US'],,tt9118620,6.9,1381.0,history,US
2691,tm437159,ReMastered: Who Shot the Sheriff,MOVIE,2018,,57,"['documentation', 'crime', 'history', 'music']",['US'],,tt9118620,6.9,1381.0,music,US
2693,tm324278,What We Started,MOVIE,2018,,70,"['documentation', 'music']",['US'],,tt6191876,7.1,2126.0,documentation,US
2693,tm324278,What We Started,MOVIE,2018,,70,"['documentation', 'music']",['US'],,tt6191876,7.1,2126.0,music,US
2694,tm348845,Marc Maron: Too Real,MOVIE,2017,,70,['comedy'],['US'],,tt7335938,7.2,1916.0,comedy,US
2695,tm353627,Christina P: Mother Inferior,MOVIE,2017,,59,['comedy'],['US'],,tt7057376,6.4,941.0,comedy,US
2698,tm439854,Baazaar,MOVIE,2018,,140,"['drama', 'crime', 'thriller']",['IN'],,tt6519690,6.5,5270.0,drama,IN
2698,tm439854,Baazaar,MOVIE,2018,,140,"['drama', 'crime', 'thriller']",['IN'],,tt6519690,6.5,5270.0,crime,IN
2698,tm439854,Baazaar,MOVIE,2018,,140,"['drama', 'crime', 'thriller']",['IN'],,tt6519690,6.5,5270.0,thriller,IN
2699,tm299396,Getaway Plan,MOVIE,2017,,105,"['thriller', 'crime', 'drama', 'action', 'european']",['ES'],,tt5003186,5.6,1850.0,thriller,ES
2699,tm299396,Getaway Plan,MOVIE,2017,,105,"['thriller', 'crime', 'drama', 'action', 'european']",['ES'],,tt5003186,5.6,1850.0,crime,ES
