person_id,name,type,total_votes,average_score,total_numbers
1364754,Kieran Walton,SHOW,84.0,5.9,1
1364758,Kingman Cho,MOVIE,2191.0,6.8,1
1364864,Troy Manandic,MOVIE,49101.0,7.0,1
1364873,Mike McDonald,MOVIE,1414.0,5.9,1
1364906,Matthew Finlan,MOVIE,11224.0,4.0,1
1364968,Faris Abbas,MOVIE,0.0,,1
1365004,Christian Franklin,MOVIE,49101.0,7.0,1
1365137,Nick Swezey,MOVIE,1414.0,5.9,1
1365241,Robert Bazzocchi,MOVIE,20828.0,4.8,1
1365329,Ayoub Abu Hamad,MOVIE,0.0,,1
1365392,Christian Isaiah,MOVIE,64117.0,6.6,1
1365392,Christian Isaiah,SHOW,230243.0,8.6,1
1365552,May Kung,MOVIE,228799.0,7.0,1
1365663,Tip Tiya,MOVIE,228799.0,7.0,1
1365715,Moan Adisak,MOVIE,228799.0,7.0,1
1365725,Sornram Patchimtasanakarn,MOVIE,228799.0,7.0,1
1365748,Somsak Wongsa,MOVIE,228799.0,7.0,1
1365785,Hyten Davidson,MOVIE,5211.0,7.0,1
1365788,Jason Remar,MOVIE,396.0,7.1,1
1365882,Michael John Long,MOVIE,507878.0,7.4,1
1366079,Emilio Cuaik,MOVIE,836.0,5.5,1
1366159,Pornpop 'Tor' Kampusiri,MOVIE,228799.0,7.0,1
1366161,Wasawat Panyarat,MOVIE,228799.0,7.0,1
1366163,Kammul Kawtep,MOVIE,228799.0,7.0,1
1366167,Noa 'Arunee Prijareonsuk' Jei,MOVIE,228799.0,7.0,1
1366180,Han Pik,MOVIE,228799.0,7.0,1
1366184,Nee Lungjai,MOVIE,228799.0,7.0,1
1366187,Yupin Mu Pae,MOVIE,228799.0,7.0,1
1366197,Toole Khan Kham,MOVIE,228799.0,7.0,1
1366201,Saiwan Lungta,MOVIE,228799.0,7.0,1
1366203,Watcharentr Sedtho,MOVIE,228799.0,7.0,1
1366206,Kjam Saen,MOVIE,228799.0,7.0,1
1366209,Aun Lung Su,MOVIE,228799.0,7.0,1
1366214,Pan Dokngam,MOVIE,228799.0,7.0,1
1366216,Rapimpa Dibu,MOVIE,228799.0,7.0,1
1366218,Surachai Muangdee,MOVIE,228799.0,7.0,1
1366222,Mana Sen-Mi,MOVIE,228799.0,7.0,1
1366233,Robin van den Akker,MOVIE,7701.0,7.1,1
1366241,Tanya Stefanova,MOVIE,95013.0,6.1,1
1366365,Melin Edrinch,MOVIE,95013.0,6.1,1
1366382,Jaklin,MOVIE,95013.0,6.1,1
1366392,Amit Rahav,SHOW,74118.0,8.0,1
1366436,Kotoko Kawamura,MOVIE,146847.0,7.3,1
1366540,Simona Zdravkova,MOVIE,95013.0,6.1,1
1366542,Dobrinka Georgieva,MOVIE,95013.0,6.1,1
1366544,Ashli Dolat,MOVIE,95013.0,6.1,1
1366545,Gloria Georgieva,MOVIE,95013.0,6.1,1
1366552,Nadejda Koleva,MOVIE,95013.0,6.1,1
1366555,Simona Yanusheva,MOVIE,95013.0,6.1,1
1366570,Melani Petrova,MOVIE,95013.0,6.1,1
1366583,Roza Georgieva,MOVIE,95013.0,6.1,1
1366585,Madlen Kovacheva,MOVIE,95013.0,6.1,1
1366740,Honey Mattu,MOVIE,1513.0,5.8,1
1366811,Thenera van der Pluijm,MOVIE,7701.0,7.1,1
1366815,Diablo Vermeulen,MOVIE,7701.0,7.1,1
1366818,Ellen Bendu,SHOW,0.0,,1
1366820,Erlend Rødal Vikhagen,SHOW,0.0,,1
1366826,Numa Edema Norderhaug,SHOW,0.0,,1
1366836,Wang Yizhou,SHOW,5963.0,8.8,1
1366849,Jade Hubner,MOVIE,609.0,3.5,1
1366853,Noa Milan,MOVIE,30919.0,4.6,2
1366957,Amy Clare Beales,MOVIE,45972.0,6.0,1
1367040,Devas Dixit,MOVIE,0.0,,1
1367284,Arvind Jangid,MOVIE,0.0,,1
1367288,Shubhankar Das,MOVIE,0.0,,1
1367480,François Ruel-Côté,MOVIE,4126.0,6.6,1
1367627,Jake Kennerd,MOVIE,37401.0,5.6,1
1367656,Jenny Umbhau,MOVIE,609.0,3.5,1
1367797,Sin-Hang Chiu,SHOW,6.0,5.7,1
1367906,David Beat,MOVIE,0.0,,1
1367917,Sarika Singh,MOVIE,5283.0,7.5,2
1368146,Ralph P. Ganis,MOVIE,202.0,6.8,1
1368644,Julien Naccache,MOVIE,5598.0,7.0,1
1368777,Pedro de Echave,MOVIE,202.0,6.8,1
1368799,Luis María Pardo,MOVIE,202.0,6.8,1
1368827,José Luis Blanco Corredoira,MOVIE,202.0,6.8,1
1368833,Joan Buades,MOVIE,202.0,6.8,1
1368836,David Solar,MOVIE,202.0,6.8,1
1368922,Mahati Bikshu,MOVIE,21328.0,6.9,1
1369032,Javier Juárez,MOVIE,202.0,6.8,1
1369059,Óscar González,MOVIE,202.0,6.8,1
1369222,Efraim Zuroff,MOVIE,202.0,6.8,1
1369229,Jacinto Antón,MOVIE,202.0,6.8,1
1369230,Mark Vafiades,MOVIE,30138.0,4.5,1
1369242,Waltraut Riess,MOVIE,202.0,6.8,1
1369258,Mike Britt,MOVIE,5211.0,7.0,1
1369265,Otto Skorzeny,MOVIE,202.0,6.8,1
1369268,Ilse Lüthje,MOVIE,202.0,6.8,1
1369442,Brendan Jennings,MOVIE,40788.0,4.4,1
1369504,Mickaël Sabah,MOVIE,2731.0,5.6,1
1369737,Antulio Marín,MOVIE,10136.0,5.9,1
1369945,Amir Abu Zaid,MOVIE,0.0,,1
1369971,Thomas Helgeland,MOVIE,93314.0,7.5,1
1369980,Dave Malloy,MOVIE,96418.0,7.5,1
1370921,Ryan J. Haddad,MOVIE,0.0,,1
1371332,Megan Stott,MOVIE,23141.0,5.7,1
1371360,Tony Kanaan,MOVIE,256.0,6.1,1
1371719,Jeffrey Braer,MOVIE,149290.0,6.4,1
1371754,Rob Vulcan,SHOW,761.0,6.8,1
1371807,Ryan Morris,MOVIE,70814.0,3.5,1
1371809,Dylan Morris,MOVIE,70814.0,3.5,1
1371821,Marianne Hammock,MOVIE,70814.0,3.5,1
1371831,Paula Echevarría,MOVIE,8.0,7.2,1
1371842,Marta Hazas,MOVIE,8.0,7.2,1
1371843,Lewis Thompson,MOVIE,70814.0,3.5,1
1371853,Maui Tisdale,MOVIE,70814.0,3.5,1
1371856,Asier Ertxeandía,MOVIE,8.0,7.2,1
1371858,Jamie Elizabeth Kelton,MOVIE,70814.0,3.5,1
1371868,Pepe Sacristán,MOVIE,8.0,7.2,1
1371903,Ana Carla,SHOW,761.0,6.8,1
1371932,Lorayne Oliveira,SHOW,761.0,6.8,1
1371933,Paloma Lisboa,SHOW,761.0,6.8,1
1371934,JP Gadêlha,SHOW,761.0,6.8,1
1371935,João Akel,SHOW,761.0,6.8,1
1371936,Gaybol,SHOW,761.0,6.8,1
1371948,Raphael Dumaresq,SHOW,761.0,6.8,1
1371950,Marina Gregory,SHOW,761.0,6.8,1
1372092,Andrea Giannini,MOVIE,1329.0,2.7,1
1372126,Scott Rousseau,MOVIE,70814.0,3.5,1
1372134,Josh Horton,MOVIE,0.0,,1
1372136,Taylor Cooper,MOVIE,23141.0,5.7,1
1372332,Andrew Briedis,MOVIE,5211.0,7.0,1
1372775,Eric Ritter,MOVIE,393998.0,6.3,1
1372902,M.J. Kokolis,SHOW,1841.0,5.5,1
1373228,Marguerite Hibbets,MOVIE,5414.0,6.4,1
1373260,Isaac Slatton,MOVIE,5414.0,6.4,1
1373289,Mike Cortese,MOVIE,5414.0,6.4,1
1373344,Katrina McElyea,MOVIE,5414.0,6.4,1
1373363,Tetiana Nosenko,MOVIE,3307.0,5.0,1
1373401,Ashley Andrews,MOVIE,1189.0,4.3,1
1373429,Marco Robinson,MOVIE,3307.0,5.0,1
1373439,Miriam Martín,MOVIE,207877.0,7.0,1
1373476,Rekeitha Morris,MOVIE,5414.0,6.4,1
1373534,Myron Swift-Parker,MOVIE,5414.0,6.4,1
1373538,Eric Goode,MOVIE,229388.0,6.7,2
1373542,Rachael Alethea,MOVIE,5414.0,6.4,1
1373545,Alicia Ester,MOVIE,5414.0,6.4,1
1373550,Megan Warden,MOVIE,5414.0,6.4,1
1373553,Freddie Vaughn,MOVIE,5414.0,6.4,1
1373563,Bob Geabhart,MOVIE,5414.0,6.4,1
1373566,Peyton C. Poole,MOVIE,5414.0,6.4,1
1373571,Michael Gravois,MOVIE,5414.0,6.4,1
1373723,Sami Karim,MOVIE,3307.0,5.0,1
1373725,Anna Butkevych,MOVIE,3307.0,5.0,1
1373734,Samantha Bruce,MOVIE,3307.0,5.0,1
1373740,Jeffrey Welch,MOVIE,3307.0,5.0,1
1373915,Hayato Myo,SHOW,343.0,7.5,1
1373917,Kimiko Jitsukawa,SHOW,343.0,7.5,1
1373918,Hitoshi Fujio,SHOW,343.0,7.5,1
1373947,He Peng,SHOW,5963.0,8.8,1
1373965,Keisuke Tokumori,MOVIE,6030.0,6.5,1
1373994,Tomohiro Ohmachi,MOVIE,6030.0,6.5,1
1374058,Juliette Cardinski,SHOW,1234.0,5.6,1
1374253,Takuro Osada,SHOW,343.0,7.5,1
1374263,Taisei Shima,SHOW,343.0,7.5,1
1374272,Tatsuko Kojima,SHOW,343.0,7.5,1
1374293,Hikaru Takihara,SHOW,343.0,7.5,1
1374441,La'Darius Marshall,SHOW,6145.0,8.1,1
1374473,Kazumasa Nakamura,MOVIE,6030.0,6.5,1
1374476,Takayuki Ishii,MOVIE,6030.0,6.5,1
1374497,Maiko Irie,MOVIE,6030.0,6.5,1
1374498,Lily Bleu Andrew,MOVIE,0.0,,1
1374499,Satoshi Inomata,MOVIE,6030.0,6.5,1
1374503,Yuina Ito,MOVIE,6030.0,6.5,1
1374523,Hinako Yasuda,MOVIE,6030.0,6.5,1
1374911,Christian Moran,MOVIE,4932.0,7.3,1
1374939,Ashley Eakin,MOVIE,0.0,6.5,1
1374993,Luke Kearney,MOVIE,357557.0,6.5,1
1374994,Gregory Steven Soliz,MOVIE,216847.0,7.3,1
1375006,Dale Whibley,MOVIE,14421.0,4.8,1
1375219,Sandra Ilar,SHOW,1991.0,7.5,1
1375229,Brian Depetris,MOVIE,21040.0,6.1,1
1375265,Kiki Gorton,MOVIE,393998.0,6.3,1
1375341,Shirley Soignon,MOVIE,74.0,4.4,1
1375357,Po Chan,MOVIE,357557.0,6.5,1
1375393,Marc Maurin,MOVIE,357557.0,6.5,1
1375528,Paul Bomba,MOVIE,21040.0,6.1,1
1375538,Patrick Constantine Bertagnolli Jr.,MOVIE,11180.0,4.1,1
1375582,Mark Lavell,MOVIE,300074.0,6.8,1
1375617,Jack Clough,MOVIE,14315.0,6.3,1
1375624,Jay Jha,SHOW,0.0,,1
1375818,Joaquín Molla,MOVIE,21511.0,6.4,1
1375998,Daisy Prescott,MOVIE,704.0,6.7,1
1376001,Bailey Thain,MOVIE,34661.0,6.6,1
1376125,Ella Giufre,MOVIE,704.0,6.7,1
1376221,Manuel Ossenkopf,SHOW,0.0,,1
1376530,Londyn Silzer,MOVIE,704.0,6.7,1
1376561,Lynn Andrews,MOVIE,23845.0,6.2,2
1376576,Elizabeth Ureneck,MOVIE,102212.0,6.5,1
1376690,Ines Feghouli Bozon,MOVIE,34661.0,6.6,1
1377046,Aleksandar Belovski,MOVIE,0.0,,1
1377180,Zihara Llana,MOVIE,207877.0,7.0,1
1377185,Chema Trujillo,MOVIE,207877.0,7.0,1
1377190,Miriam K. Martxante,MOVIE,207877.0,7.0,1
1377193,Braulio Cortés,MOVIE,207877.0,7.0,1
1377195,Javier Mediavilla,MOVIE,207877.0,7.0,1
1377196,Álvaro Orellana,MOVIE,207877.0,7.0,1
1377198,Juan Dopico,MOVIE,207877.0,7.0,1
1377220,Lynn Masako Cheng,MOVIE,4067.0,5.4,1
1377230,Lian Xushao,MOVIE,207877.0,7.0,1
1377276,Francesco Imperato,MOVIE,240.0,6.35,2
1377323,Michael Zurich,MOVIE,101939.0,7.2,1
1377452,Ricky Merino,SHOW,130.0,6.0,1
1377486,Elise Mestichelli,MOVIE,5211.0,7.0,1
1377538,Sienna Jeffries,MOVIE,97526.0,6.35,2
1377551,Jennifer Doudna,MOVIE,1541.0,7.7,1
1377551,Jennifer Doudna,SHOW,12.0,8.1,1
1377586,Niceto Darcey Festin,MOVIE,5211.0,7.0,1
1377594,Miguel Guardiola,MOVIE,3619.0,5.5,1
1377658,Dan Wicksman,MOVIE,0.0,,1
1377816,Lich Jass,MOVIE,72460.0,7.0,1
1377908,Daniel Utegenova,MOVIE,72460.0,7.0,1
1377937,Christophe Menier,MOVIE,72460.0,7.0,1
1378576,Eliza Bayne,MOVIE,89755.0,5.6,1
1378617,Francisco Macri,MOVIE,1854.0,6.9,1
1378620,Toto Wolff,MOVIE,1854.0,6.9,1
1378622,Hans Hermann,MOVIE,1854.0,6.9,1
1378675,Gianluca Colucci,SHOW,2317.0,7.4,1
1378961,Adrian Julius Tillmann,SHOW,9346.0,6.8,1
1379004,Yo-Hsing Fang,MOVIE,3540.0,6.6,1
1379006,Fiona Fu,MOVIE,3540.0,6.6,1
1379050,Adalgisa Manfrida,SHOW,2883.0,6.0,1
1379105,Haley Chau,SHOW,5098.0,6.6,1
1379171,Stefhanie Zamora Husen,MOVIE,547.0,6.4,1
1379219,Giorgio Belli,SHOW,2883.0,6.0,1
1379239,Gloria Carovana,SHOW,2883.0,6.0,1
1379243,Terrence Little Gardenhigh,MOVIE,13469.0,5.1,1
1379352,Sebastian Jakob Doppelbauer,SHOW,9346.0,6.8,1
1379397,Silkie Carlo,MOVIE,2217.0,6.7,1
1379423,Kaden Hebb,SHOW,5098.0,6.6,1
1379450,Brittany Spiteri,SHOW,5098.0,6.6,1
1379460,María Paz Grandjean,MOVIE,0.0,,1
1379464,Jing Xiang,SHOW,9346.0,6.8,1
1379499,Wade Allen,MOVIE,141289.0,6.2,1
1379563,Bonnie Riley,MOVIE,17878.0,6.3,1
1379767,Fiona Toth,MOVIE,17878.0,6.3,1
1379831,Kimberley LaMarque,MOVIE,212913.0,7.7,1
1379985,Shawn Robidoux,MOVIE,940.0,5.8,1
1380098,Lisa Ortiz,SHOW,4577.0,6.1,1
1380118,Giandomenico Cupaiuolo,SHOW,2883.0,6.0,1
1380143,Tamar Amit-Joseph,SHOW,74118.0,8.0,1
1380145,Alexia Giordano,MOVIE,1381.0,5.9,1
1380392,Judith Heumann,MOVIE,7264.0,7.7,1
1380393,Larry Allison,MOVIE,7264.0,7.7,1
1380665,Carine Bouquillon,MOVIE,2731.0,5.6,1
1380706,Yasin Houicha,MOVIE,9739.0,7.4,1
1380891,Alessio De Filippis,SHOW,111.0,5.3,1
1380943,Suparna Moitra,MOVIE,10602.0,6.4,2
1381055,Stefano Broccoletti,SHOW,111.0,5.3,1
1381058,Stefano de Filippis,SHOW,111.0,5.3,1
1381061,Federico Di Pofi,SHOW,111.0,5.3,1
1381300,CB Lee,MOVIE,0.0,,1
1381303,Yumi Sakagawa,MOVIE,0.0,,1
1381431,Rachael Louise Miller,SHOW,4948.0,6.5,1
1381525,Sue Ding,MOVIE,0.0,,1
1381603,Reza Dehban,MOVIE,454917.0,7.8,1
1381613,Li Sanshuai,MOVIE,4647.0,6.4,1
1381636,Mathias Palmér,MOVIE,454917.0,7.8,1
1381783,Marlene Melchior,MOVIE,0.0,,1
1381893,Jessey Lever,MOVIE,48818.0,7.4,1
1381927,Mohammed Al Kindy,MOVIE,0.0,,1
1381929,Mesbeh Bin Hashim,MOVIE,0.0,,1
1381946,Ammar Al Rahma,MOVIE,0.0,,1
1381950,Saad Abdallah,MOVIE,0.0,,1
1381967,Hany Alshaibany,MOVIE,0.0,,1
1381997,Moa Garpendal,MOVIE,454917.0,7.8,1
1382000,Sarah Appelberg,MOVIE,454917.0,7.8,1
1382065,Phil Yu,MOVIE,0.0,,1
1382133,Sarah Kuhn,MOVIE,0.0,,1
1382344,Maria Marques,MOVIE,3032.0,6.6,1
1382401,Julio Bohigas,MOVIE,52657.0,7.4,1
1382446,Jonathan Hughes,MOVIE,31180.0,9.0,1
1382477,Maria Croitoru,MOVIE,365.0,6.0,1
1382632,Prashasti Singh,SHOW,234.0,4.3,1
1382633,Niveditha Prakasam,SHOW,234.0,4.3,1
1382634,Supriya Joshi,SHOW,234.0,4.3,1
1382652,Iris Vallés Torres,MOVIE,22374.0,6.5,2
1382758,Nía Correia,SHOW,437.0,5.4,1
1382779,Tomasz Czajka,MOVIE,3383.0,6.2,1
1382780,Nicolas Cantu,MOVIE,328.0,5.15,2
1382874,Johnny Belt,MOVIE,153.0,5.2,1
1382974,George Monbiot,MOVIE,29604.0,8.1,1
1382993,Diego Godín,MOVIE,1128.0,6.5,1
1383055,Joe Exotic,MOVIE,38301.0,6.8,1
1383093,Lucas Hernandez,MOVIE,1128.0,6.5,1
1383276,Nutan Sinha,MOVIE,1532.0,7.2,1
1383382,Cristian Muñoz,MOVIE,16939.0,6.4,1
1383392,Raül Ferre,MOVIE,16939.0,6.4,1
1383395,Yaneys Cabrera,MOVIE,16939.0,6.4,1
1383496,Vishwas Kini,SHOW,0.0,,1
1383498,Dhruv Thukral,SHOW,0.0,,1
1383561,Chris Bolan,MOVIE,4334.0,7.8,1
1383735,Derrin Horton,MOVIE,166288.0,7.2,1
1383820,Shivani Rangole,SHOW,0.0,,1
1383885,Jean Marais,MOVIE,438.0,6.2,1
1384103,Ahmed Samy Abdallah,MOVIE,2825.0,7.1,1
1384156,Trinity Doucette,MOVIE,11118.0,6.0,1
1384305,Ryan Wiesbrock,SHOW,489.0,7.8,1
1384486,Lucas Hauchard,MOVIE,10764.0,5.5,1
1384501,Ibai Llanos,MOVIE,0.0,,1
1384630,Kiarra Goldberg,MOVIE,29565.0,6.6,1
1384645,Stephina Zwane,MOVIE,63.0,6.6,1
1384740,Norm Misura,MOVIE,29565.0,6.6,1
1384764,Valeria Ros,MOVIE,0.0,,1
1384915,Mathias Flint,MOVIE,8270.0,7.3,1
1385014,Kaley Wheless,MOVIE,88714.0,6.9,1
1385028,Alex Elder,MOVIE,88714.0,6.9,1
1385031,Kay Smith,MOVIE,63.0,6.6,1
1385046,Dyer Scott Lumpkin,MOVIE,45243.0,6.2,1
1385049,Chris Sheilds,MOVIE,29565.0,6.6,1
1385130,Salamina Mosese,MOVIE,63.0,6.6,1
1385133,Thembisa Mdoda,MOVIE,63.0,6.6,1
1385134,Dineo Ranaka,MOVIE,63.0,6.6,1
1385139,Nicholas Nkuna,MOVIE,63.0,6.6,1
1385145,Donovan Pietersen,MOVIE,63.0,6.6,1
1385155,Sthembiso Khoza,MOVIE,63.0,6.6,1
1385190,Selçuk Metin,MOVIE,1387.0,8.4,1
1385237,Austin Anozie,MOVIE,29565.0,6.6,1
1385245,Jerome Yoo,MOVIE,29565.0,6.6,1
1385264,Darla Pitkanen,MOVIE,29565.0,6.6,1
1385272,Jacqueline King,MOVIE,29565.0,6.6,1
1385279,Farris Tyab,MOVIE,29565.0,6.6,1
1385287,Tadahisa Fujimura,SHOW,343.0,7.5,1
1385288,Atsuo Ōuchi,SHOW,343.0,7.5,1
1385471,Melanie McLaren,MOVIE,2105.0,7.3,1
1385728,Giuseppe Cirillo,MOVIE,4831.0,6.2,1
1385730,Grimaldi Teodoro,MOVIE,4831.0,6.2,1
1385753,Angelo Caianiello,MOVIE,4831.0,6.2,1
1385871,Youhei Oobayashi,SHOW,188.0,6.3,1
1385908,Frederic Llobregat,MOVIE,16939.0,6.4,1
1385910,Natalia García,MOVIE,16939.0,6.4,1
1385914,Toni Ruiz,MOVIE,16939.0,6.4,1
1385932,Ajeng Sharfina,MOVIE,438.0,6.2,1
1386023,Sarah Hoedlmoser,MOVIE,38850.0,6.1,1
1386111,Ronit Asheri,SHOW,74118.0,8.0,1
1386158,Felix Mayr,SHOW,76420.0,6.85,2
1386395,Tabitha Woodman,MOVIE,12284.0,2.5,1
1386407,Sandeep Yadav,MOVIE,12265.0,7.4,1
1386578,Ron Maestri,MOVIE,11048.0,6.1,1
1386920,Nikita Willy,MOVIE,523.0,6.8,1
1387160,John Rizkallah,MOVIE,31042.0,5.9,1
1387279,Justin Bigelli,MOVIE,19936.0,6.4,1
1387307,Richard Bartle,MOVIE,0.0,,1
1387310,José Gómez,MOVIE,796.0,7.0,2
1387326,Julio Fuentes,MOVIE,0.0,,1
1387519,Lance Gray,MOVIE,50431.0,6.4,1
1387523,Rathaa Krishnan,MOVIE,343.0,7.2,1
1387587,Milton Horowitz,MOVIE,71.0,7.4,1
1387590,Anand Ravichandran,MOVIE,343.0,7.2,1
1387613,Tyler Johnstone,MOVIE,50431.0,6.4,1
1387614,Kyle Sharkey,MOVIE,50431.0,6.4,1
1387622,Chris Cook,MOVIE,50431.0,6.4,1
1387698,Narinder Singh,MOVIE,50431.0,6.4,1
1388041,Mark Cowling,MOVIE,49894.0,6.2,1
1388299,Zhang Yaohan,MOVIE,3045.0,6.8,1
1388318,Bob Prince,SHOW,8733.0,7.4,1
1388833,Gregory Millar,MOVIE,49894.0,6.2,1
1388906,Adam Desautels,MOVIE,53131.0,5.4,1
1389003,Elle Black,MOVIE,314049.0,7.8,1
1389125,Narendra Singh Dhami,MOVIE,25460.0,6.0,1
1389299,Simon Thomas,MOVIE,17236.0,6.9,1
1389308,Anushree Kushwaha,MOVIE,6893.0,7.7,1
1389442,Huw Parmenter,MOVIE,24063.0,5.7,1
1389500,Eric Masip,MOVIE,7902.0,5.4,1
1389742,Jimmy Sharma,MOVIE,2968.0,4.8,1
1389747,Todd Campbell,MOVIE,0.0,6.5,1
1389814,Arevik Gevorgyan,MOVIE,1974.0,6.4,1
1390199,Betty Davis,MOVIE,1771.0,7.4,1
1390367,Pablo Lejarreta,MOVIE,3419.0,7.4,1
1390493,Liz Clare,MOVIE,300074.0,6.8,1
1390612,Jang Ja-yeon,SHOW,11579.0,7.9,1
1390667,Peter Stader,MOVIE,102212.0,6.5,1
1390674,Lee Hong-nae,SHOW,6086.0,7.45,3
1390954,Memi West,MOVIE,70814.0,3.5,1
1391036,Clint Edwards,MOVIE,104894.0,6.5,1
1391151,Chris Medlin,MOVIE,1189.0,4.3,1
1391162,Benicio Franqui,MOVIE,11311.0,6.7,1
1391260,Anthony Barbier,MOVIE,4544.0,6.3,1
1391289,Joncie Elmore,SHOW,0.0,,1
1391376,Rajeev Mishra,MOVIE,80643.0,8.1,1
1391452,James Mastel,MOVIE,300074.0,6.8,1
1391493,Asena Girişken,MOVIE,6656.0,6.1,1
1391520,Melissa Barker,MOVIE,165512.0,5.35,2
1391547,Amy Powell,MOVIE,11138.0,3.6,1
1391570,Jay Duffy,MOVIE,13708.0,7.0,1
1391602,Elizabeth Jayne Hong,MOVIE,439027.0,6.5,1
1391901,Sue Clark,MOVIE,128600.0,7.4,1
1391906,Dinah Nicholson,MOVIE,128600.0,7.4,1
1391908,Julie Duck,MOVIE,128600.0,7.4,1
1391911,Elli Banks,MOVIE,128600.0,7.4,1
1391913,Amber Brabant,MOVIE,128600.0,7.4,1
1392053,Chris Smith,MOVIE,743.0,7.6,1
1392097,Amy Cunningham,MOVIE,128600.0,7.4,1
1392119,Maryanne Frost,MOVIE,128600.0,7.4,1
1392123,Juliet Glaves,MOVIE,128600.0,7.4,1
1392215,Nicholas Mander,MOVIE,128600.0,7.4,1
1392545,Emery Mae Edgeman,MOVIE,40703.0,6.7,1
1392611,Charlotte Melen,MOVIE,128600.0,7.4,1
1392612,Michael Stevenson,MOVIE,128600.0,7.4,1
1392616,Alice Grenier,MOVIE,128600.0,7.4,1
1392617,Delia Remy,MOVIE,128600.0,7.4,1
1392619,Leopoldine Hugo,MOVIE,128600.0,7.4,1
1392622,Ellie Blackwell,MOVIE,128600.0,7.4,1
1392637,Ingrid Sophie Schram,MOVIE,128600.0,7.4,1
1392638,Nick Ashley,MOVIE,128600.0,7.4,1
1392639,Georgia Kemball,MOVIE,128600.0,7.4,1
1392640,Niki Angus-Campbell,MOVIE,128600.0,7.4,1
1392646,Ragini Khanna,MOVIE,2191.0,6.5,1
1393003,Shoya Ishige,SHOW,1612.0,6.5,1
1393027,Tony Hansford,MOVIE,128600.0,7.4,1
1393032,Steven F. Thompson,MOVIE,128600.0,7.4,1
1393184,Sally Shepard,MOVIE,3515.0,6.4,1
1393323,Allegra Clark,SHOW,106.0,7.7,1
1393370,Gregory Harris,MOVIE,5122.0,3.2,1
1393378,Ana Cunha,SHOW,631.0,7.4,1
1393387,Billie Perkins,MOVIE,803596.0,6.6000000000000005,2
1393712,Paul Pelosi,MOVIE,0.0,,1
1394186,Duncan Trussell,SHOW,0.0,,1
1394333,Jarrett Winters Morley,MOVIE,47971.0,6.9,1
1394692,Brandon Root,MOVIE,15464.0,5.3,1
1394737,Zhou Zhong,MOVIE,221095.0,8.0,1
1394740,Shi De Quiang,MOVIE,221095.0,8.0,1
1394797,Lu Kai,MOVIE,221095.0,8.0,1
1394809,Pablo Azorín,MOVIE,202.0,6.8,1
1394817,Amber Pauline,MOVIE,37462.0,5.8,1
1394871,Kallie Hu,MOVIE,17092.0,5.6,1
1394938,Ghada Felfel,MOVIE,0.0,,1
1395185,Zhang Bo,MOVIE,221095.0,8.0,1
1395252,Sandeep Raj,MOVIE,321.0,6.7,1
1395342,Josh Zaré,MOVIE,91043.0,6.5,1
1395484,Quynh Mi,MOVIE,17092.0,5.6,1
1395591,Jang Ji-gun,MOVIE,37199.0,6.3,1
1396126,Samiha Ayoub,MOVIE,700.0,5.2,1
1396414,Amy Segal,MOVIE,1357.0,8.6,1
1396704,Alejandro Valverde,SHOW,756.0,7.4,1
1396762,Lewis Wright,MOVIE,4093.0,4.2,1
1397055,Mantra Mugdh,SHOW,2673.0,5.3,1
1397062,Bill Lewis,MOVIE,52925.0,6.0,1
1397093,Joyce Zhao,SHOW,128.0,6.8,1
1397223,Paloma Navarro,MOVIE,202.0,6.8,1
1397301,Piimio Mei,MOVIE,158487.0,6.9,1
1397308,Hjalmar Schacht,MOVIE,202.0,6.8,1
1397395,Alec Tincher,MOVIE,34959.0,6.9,1
1397405,Daniel Diemer,MOVIE,46183.0,5.45,2
1397434,Cronin Cullen,MOVIE,34959.0,6.9,1
1397472,Abigail Donaghy,MOVIE,34959.0,6.9,1
1397496,Patrick T. Johnson,MOVIE,34959.0,6.9,1
1397498,Bonnie Flannery,MOVIE,34959.0,6.9,1
1397501,Gabi Samels,MOVIE,34959.0,6.9,1
1397502,Emma Diner,MOVIE,34959.0,6.9,1
1397503,Dean Tierney,MOVIE,34959.0,6.9,1
1397507,Patrick Noonan,MOVIE,34959.0,6.9,1
1397517,Joan Jaffe,MOVIE,34959.0,6.9,1
1397577,Alexandre Bagot,MOVIE,34959.0,6.9,1
1397578,Víctor de la Serna,MOVIE,202.0,6.8,1
1397642,Jaume Poma,MOVIE,202.0,6.8,1
1397654,Alexandra Jones,MOVIE,202.0,6.8,1
1397822,Mohamed Djeziri,SHOW,1111.0,4.3,1
1397952,Shivam Vichare,MOVIE,192132.0,6.7,1
1397969,Amanda Campana,SHOW,2573.0,6.0,1
1398006,Martín Garabal,MOVIE,965.0,5.8,1
1398023,Sidharth Bhardwaj,SHOW,18732.0,8.5,1
1398046,Anshul Chauhan,MOVIE,27208.0,5.2,1
1398046,Anshul Chauhan,SHOW,1522.0,7.4,1
1398048,Gavin Buhr,MOVIE,111483.0,5.4,1
1398092,Suhaas Ahuja,MOVIE,46538.0,6.6000000000000005,3
1398158,Xavier Lacaille,MOVIE,2893.0,5.4,1
1398166,Moises Amaya,MOVIE,166288.0,7.2,1
1398207,Coco Rebecca Edogamhe,SHOW,2573.0,6.0,1
1398220,Kang Shin-hyung,MOVIE,635.0,5.1,1
1398460,Tiziano Caputo,MOVIE,20033.0,5.5,1
